district,city,latitude,longitude,updated_time,price,land_area_sqm,building_area_sqm,jumlah lantai,kamar tidur,kamar mandi,carpots,garasi,sertifikat,daya listrik,interior,tahun dibangun
Teluknaga,Tangerang,-6.068382,106.6467531,10/05/2024,Rp 1.700.000.000,45 m²,100 m²,2,2,2,1,N/A,PPJB,4200 Watt,Full Furnished,N/A
Cisauk,Tangerang,-6.3408595,106.6369178,10/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Teluknaga,Tangerang,-6.068382,106.6467531,10/05/2024,Rp 1.700.000.000,45 m²,100 m²,2,2,2,1,N/A,PPJB,4200 Watt,Full Furnished,N/A
Cisauk,Tangerang,-6.3408595,106.6369178,10/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,10/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Pagedangan,Tangerang,-6.2989555,106.613862,10/05/2024,Rp 15.650.000.000,295 m²,480 m²,3,5,8,2,2,PPJB,16500 Watt,N/A,2023
Curug,Tangerang,-6.2540795,106.5609134,10/05/2024,Rp 573.087.500,60 m²,33 m²,1,2,1,1,N/A,HGB,1300 Watt,Unfurnished,N/A
Pagedangan,Tangerang,-6.2989555,106.613862,10/05/2024,Rp 15.895.000.000,350 m²,398 m²,3,5,8,2,1,PPJB,13500 Watt,N/A,N/A
Cisauk,Tangerang,-6.3408595,106.6369178,10/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Pagedangan,Tangerang,-6.2989555,106.613862,10/05/2024,Rp 14.500.000.000,264 m²,398 m²,3,5,8,2,1,PPJB,13500 Watt,N/A,N/A
Cisauk,Tangerang,-6.3408595,106.6369178,10/05/2024,Rp 400.000.000,45 m²,70 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Pagedangan,Tangerang,-6.2989555,106.613862,10/05/2024,Rp 14.575.000.000,264 m²,485 m²,3,5,7,2,2,PPJB,7700 Watt,N/A,N/A
Legok,Tangerang,-6.2836822,106.590819,10/05/2024,Rp 950.000.008,78 m²,67 m²,2,3,2,1,N/A,SHM,1300 Watt,Unfurnished,2021
Pagedangan,Tangerang,-6.2989555,106.613862,10/05/2024,Rp 10.600.000.000,200 m²,358 m²,3,4,6,2,1,PPJB,7700 Watt,N/A,N/A
Cisauk,Tangerang,-6.3408595,106.6369178,10/05/2024,Rp 510.000.000,58 m²,39 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Pagedangan,Tangerang,-6.291077599999999,106.6529525,10/05/2024,Rp 21.750.000.000,390 m²,544 m²,3,5,7,2,2,PPJB,16500 Watt,N/A,N/A
Legok,Tangerang,-6.2836822,106.590819,10/05/2024,Rp 480.833.000,50 m²,29 m²,N/A,2,1,1,N/A,HGB,N/A,Unfurnished,N/A
Cisauk,Tangerang,-6.3408595,106.6369178,10/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,N/A,1,N/A,SHM,1300 Watt,N/A,2023
Pagedangan,Tangerang,-6.2989555,106.613862,10/05/2024,Rp 16.880.000.000,300 m²,463 m²,3,5,7,2,2,PPJB,16500 Watt,N/A,N/A
Cisauk,Tangerang,-6.3408595,106.6369178,10/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,2023
Cisauk,Tangerang,-6.3408595,106.6369178,10/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,2023
Cisauk,Tangerang,-6.3408595,106.6369178,10/05/2024,Rp 400.000.000,70 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,2023
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cisauk,Tangerang,-6.3408595,106.6369178,10/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,2023
Cisauk,Tangerang,-6.3408595,106.6369178,10/05/2024,Rp 400.000.000,45 m²,70 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Pagedangan,Tangerang,-6.291077599999999,106.6529525,10/05/2024,Rp 24.000.000.000,390 m²,544 m²,3,5,7,2,2,PPJB,16500 Watt,N/A,N/A
Cisauk,Tangerang,-6.3408595,106.6369178,10/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Pagedangan,Tangerang,-6.291077599999999,106.6529525,10/05/2024,Rp 18.765.000.000,300 m²,463 m²,3,5,7,2,2,PPJB,16500 Watt,N/A,N/A
Pagedangan,Tangerang,-6.2989555,106.613862,10/05/2024,Rp 14.575.000.000,264 m²,485 m²,3,5,7,2,2,PPJB,7700 Watt,N/A,N/A
Tangerang,Tangerang,-6.1701796,106.6403236,10/05/2024,Rp 393.300.000,60 m²,35 m²,N/A,2,1,2,1,SHM,1300 Watt,Unfurnished,2023
Pagedangan,Tangerang,-6.2989555,106.613862,10/05/2024,Rp 2.500.000.000,84 m²,89 m²,2,4,2,1,N/A,PPJB,2200 Watt,Unfurnished,N/A
Pagedangan,Tangerang,-6.280307,106.6286656,10/05/2024,Rp 13.635.000.000,318 m²,358 m²,3,4,6,2,1,PPJB,7700 Watt,N/A,N/A
Cisauk,Tangerang,-6.3408595,106.6369178,10/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,2023
Benda,Tangerang,-6.1444364,106.6826077,10/05/2024,Rp 2.500.000.000,220 m²,149 m²,1,3,2,1,N/A,SHM,2199 Watt,Unfurnished,1999
Cisauk,Tangerang,-6.3408595,106.6369178,10/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cisauk,Tangerang,-6.3408595,106.6369178,10/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,10/05/2024,Rp 400.000.000,45 m²,70 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Benda,Tangerang,-6.1444364,106.6826077,10/05/2024,Rp 1.250.000.000,76 m²,100 m²,2,2,2,1,N/A,HGB,2199 Watt,Unfurnished,2010
Cisauk,Tangerang,-6.3408595,106.6369178,10/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,10/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,10/05/2024,Rp 400.000.000,60 m²,35 m²,N/A,N/A,N/A,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,10/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,10/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,10/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,10/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,2023
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Pasarkemis,Tangerang,-6.1565324,106.5688182,09/05/2024,Rp 1.200.000.000,84 m²,94 m²,2,4,3,N/A,N/A,SHM,2200 Watt,Unfurnished,2015
Pasarkemis,Tangerang,-6.1565324,106.5688182,09/05/2024,Rp 700.000.000,72 m²,60 m²,2,3,2,N/A,N/A,SHM,2200 Watt,Unfurnished,2015
Rajeg,Tangerang,-6.114768,106.5181161,09/05/2024,Rp 600.000.000,72 m²,60 m²,2,3,2,N/A,N/A,SHM,2200 Watt,Unfurnished,2025
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 400.000.000,35 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Tangerang,Tangerang,-6.1701796,106.6403236,09/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Tangerang,Tangerang,-6.1701796,106.6403236,09/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Tangerang,Tangerang,-6.1701796,106.6403236,09/05/2024,Rp 400.000.000.000,35 m²,60 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Tangerang,Tangerang,-6.1701796,106.6403236,09/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Larangan,Tangerang,-6.232183699999999,106.7302964,09/05/2024,Rp 1.750.000.000,84 m²,110 m²,2,3,3,N/A,2,SHM,2200 Watt,Full Furnished,N/A
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 430.000.000,45 m²,70 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cipondoh,Tangerang,-6.1866281,106.6825964,09/05/2024,Rp 2.600.000.000,90 m²,115 m²,N/A,2,2,N/A,N/A,SHM,4400 Watt,Semi Furnished,N/A
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,2023
Karang Tengah,Tangerang,-6.2039169,106.7155548,09/05/2024,Rp 2.500.000.000,144 m²,172 m²,2,3,1,2,1,SHM,5500 Watt,Full Furnished,2021
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,2023
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,2023
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,2023
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,2023
Karang Tengah,Tangerang,-6.2039169,106.7155548,09/05/2024,Rp 961.000.000,50 m²,67 m²,2,3,2,1,N/A,SHM,2200 Watt,Unfurnished,2023
Tangerang,Tangerang,-6.1701796,106.6403236,09/05/2024,Rp 393.300.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,2023
Tangerang,Tangerang,-6.1701796,106.6403236,09/05/2024,Rp 393.300.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Tangerang,Tangerang,-6.1701796,106.6403236,09/05/2024,Rp 393.300.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tangerang,Tangerang,-6.1701796,106.6403236,09/05/2024,Rp 393.300.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Tangerang,Tangerang,-6.1701796,106.6403236,09/05/2024,Rp 393.300.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Tangerang,Tangerang,-6.1701796,106.6403236,09/05/2024,Rp 3.300.000.000,100 m²,130 m²,N/A,3,2,N/A,N/A,PPJB,4400 Watt,Unfurnished,N/A
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,2023
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,2023
Tangerang,Tangerang,-6.1701796,106.6403236,09/05/2024,Rp 393.300.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,2023
Tangerang,Tangerang,-6.1701796,106.6403236,09/05/2024,Rp 393.300.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Tangerang,Tangerang,-6.1701796,106.6403236,09/05/2024,Rp 393.300.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Tangerang,Tangerang,-6.1701796,106.6403236,09/05/2024,Rp 393.300.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Tangerang,Tangerang,-6.1701796,106.6403236,09/05/2024,Rp 393.300.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Ciledug,Tangerang,-6.241727099999999,106.7023326,09/05/2024,Rp 675.000.000,106 m²,86 m²,2,3,3,N/A,1,SHM,2200 Watt,Unfurnished,1996
Pinang,Tangerang,-6.222638799999999,106.6920099,09/05/2024,Rp 700.000.000,55 m²,60 m²,1,3,2,1,N/A,SHM,2198 Watt,Unfurnished,2024
Tangerang,Tangerang,-6.3389085,106.6295504,09/05/2024,Rp 800.000.000,54 m²,60 m²,2,3,2,1,N/A,SHM,2200 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 399.000.000,60 m²,35 m²,1,2,1,1,1,SHM,1300 Watt,Full Furnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,1,1,SHM,1300 Watt,Full Furnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Full Furnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 400.000.000,60 m²,35 m²,N/A,2,1,1,N/A,SHM,1300 Watt,Full Furnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 399.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Full Furnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Kosambi,Tangerang,-6.092264600000001,106.7085236,09/05/2024,Rp 2.600.000.000,75 m²,107 m²,2,3,3,2,N/A,HGB,4400 Watt,Unfurnished,2022
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Tangerang,Tangerang,-6.1701796,106.6403236,09/05/2024,Rp 900.000.000,65 m²,60 m²,2,3,2,2,1,SHM,2200 Watt,Unfurnished,2022
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 393.300.000,60 m²,35 m²,1,2,1,2,1,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,2023
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 393.300.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 393.300.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 393.300.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 393.300.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,09/05/2024,Rp 393.300.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,08/05/2024,Rp 393.300.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,08/05/2024,Rp 393.300.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,08/05/2024,Rp 393.300.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,08/05/2024,Rp 393.300.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jayanti,Tangerang,-6.2018125,106.387517,08/05/2024,Rp 435.000.000,400 m²,100 m²,1,3,2,2,2,SHM,1300 Watt,Unfurnished,N/A
Cisauk,Tangerang,-6.3408595,106.6369178,08/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,13000 Watt,N/A,2023
Cisauk,Tangerang,-6.3408595,106.6369178,08/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,13000 Watt,N/A,2023
Cisauk,Tangerang,-6.3408595,106.6369178,08/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,2023
Cisauk,Tangerang,-6.3408595,106.6369178,08/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,2023
Cisauk,Tangerang,-6.3408595,106.6369178,08/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,2023
Cisauk,Tangerang,-6.3408595,106.6369178,08/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,N/A,1,N/A,SHM,1300 Watt,N/A,2023
Cisauk,Tangerang,-6.3408595,106.6369178,08/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,2023
Tangerang,Tangerang,-6.1701796,106.6403236,08/05/2024,Rp 393.300.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Tangerang,Tangerang,-6.1701796,106.6403236,08/05/2024,Rp 393.300.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Tangerang,Tangerang,-6.1701796,106.6403236,08/05/2024,Rp 393.300.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,08/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,2023
Tangerang,Tangerang,-6.1701796,106.6403236,08/05/2024,Rp 393.300.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,N/A,2023
Tangerang,Tangerang,-6.1701796,106.6403236,08/05/2024,Rp 393.300.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,08/05/2024,Rp 400.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,13000 Watt,N/A,2023
Cisauk,Tangerang,-6.3408595,106.6369178,08/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,N/A,N/A,2023
Cisauk,Tangerang,-6.3408595,106.6369178,08/05/2024,Rp 393.300.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,08/05/2024,Rp 393.300.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,08/05/2024,Rp 393.300.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,08/05/2024,Rp 393.300.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,08/05/2024,Rp 393.300.000,60 m²,35 m²,1,2,1,2,N/A,SHM,1300 Watt,Unfurnished,2023
Cisauk,Tangerang,-6.3408595,106.6369178,08/05/2024,Rp 430.000.000,70 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cikupa,Tangerang,-6.2181325,106.4970097,08/05/2024,Rp 1.450.000.000,150 m²,120 m²,N/A,4,2,1,1,N/A,5500 Watt,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Periuk,Tangerang,-6.1740743,106.5906836,08/05/2024,Rp 900.000.000,90 m²,90 m²,1,2,1,1,1,SHM,1300 Watt,Semi Furnished,2008
Karawaci,Tangerang,-6.1855302,106.6131874,08/05/2024,Rp 652.000.000,72 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2021
Legok,Tangerang,-6.2836822,106.590819,08/05/2024,Rp 950.000.008,78 m²,67 m²,2,3,2,1,N/A,SHM,1300 Watt,Unfurnished,2021
Kelapa Dua,Tangerang,-6.2434696,106.6201966,08/05/2024,Rp 4.200.000.000,200 m²,204 m²,2,4,3,1,N/A,N/A,N/A,N/A,N/A
Pagedangan,Tangerang,-6.2989555,106.613862,08/05/2024,Rp 900.000.000,30 m²,41 m²,1,1,2,1,N/A,PPJB,2200 Watt,Full Furnished,N/A
Pagedangan,Tangerang,-6.2989555,106.613862,08/05/2024,Rp 2.000.000.000,77 m²,80 m²,2,3,2,1,N/A,N/A,4400 Watt,Semi Furnished,N/A
Ciledug,Tangerang,-6.241727099999999,106.7023326,08/05/2024,Rp 850.000.000,60 m²,70 m²,2,3,2,1,N/A,SHM,2200 Watt,Unfurnished,2024
Pagedangan,Tangerang,-6.302036699999999,106.638053,08/05/2024,Rp 5.000.000.000,180 m²,180 m²,2,3,2,1,N/A,N/A,N/A,Unfurnished,N/A
Kelapa Dua,Tangerang,-6.243365,106.6288533,08/05/2024,Rp 2.200.000.000,108 m²,230 m²,3,3,3,1,1,SHM,2200 Watt,Full Furnished,2018
Larangan,Tangerang,-6.232183699999999,106.7302964,08/05/2024,Rp 1.400.000.000,176 m²,70 m²,1,3,2,1,N/A,SHM,N/A,N/A,N/A
Cipondoh,Tangerang,-6.1866281,106.6825964,08/05/2024,Rp 2.500.000.000,90 m²,132 m²,2,4,4,N/A,N/A,SHM,3500 Watt,Semi Furnished,N/A
Ciledug,Tangerang,-6.241727099999999,106.7023326,08/05/2024,Rp 1.700.000.000,274 m²,250 m²,1,4,1,2,N/A,SHM,2600 Watt,Unfurnished,N/A
Legok,Tangerang,-6.2836822,106.590819,08/05/2024,Rp 950.000.008,78 m²,67 m²,2,3,2,1,N/A,SHM,1300 Watt,Unfurnished,2021
Cisauk,Tangerang,-6.3408595,106.6369178,08/05/2024,Rp 400.000.000,60 m²,35 m²,1,2,1,1,N/A,SHM,1300 Watt,N/A,2023
Tangerang,Tangerang,-6.1701796,106.6403236,08/05/2024,Rp 950.000.005,72 m²,67 m²,N/A,3,2,1,N/A,SHM,1300 Watt,Unfurnished,2023
