district,city,latitude,longitude,updated_time,price,land_area_sqm,building_area_sqm,jumlah lantai,kamar tidur,kamar mandi,carpots,garasi,sertifikat,daya listrik,interior,tahun dibangun
Dukuh Zamrud,Bekasi Barat,-6.3121607,107.021111,21/04/2024,Rp 575.000.000,70 m²,50 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Bekasi Barat,Bekasi,-6.231262399999999,106.9598493,21/04/2024,Rp 800.000.007,95 m²,75 m²,1,3,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Bekasi Barat,Bekasi,-6.231262399999999,106.9598493,21/04/2024,Rp 470.000.007,60 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2022
Bekasi Barat,Bekasi,-6.231262399999999,106.9598493,21/04/2024,Rp 580.000.007,85 m²,55 m²,1,3,1,1,N/A,SHM,1300 Watt,Unfurnished,2022
Bulevar Hijau,Medan Satria,-6.1863209,106.9806633,21/04/2024,Rp 829.000.000,94 m²,70 m²,1,2,2,1,N/A,SHM,1300 Watt,Unfurnished,2020
Permata Harapan Baru,Medan Satria,-6.1831287,106.9911939,21/04/2024,Rp 755.000.000,100 m²,80 m²,1,2,1,1,N/A,SHM,2200 Watt,Unfurnished,2020
Duta Bumi 2,Medan Satria,-6.1872519,106.9861813,21/04/2024,Rp 975.000.000,105 m²,85 m²,1,3,2,1,N/A,SHM,2200 Watt,Unfurnished,2020
Cibitung,Bekasi,-6.251275400000001,107.0874774,21/04/2024,Rp 181.000.000,60 m²,27 m²,1,2,1,1,N/A,SHM,1500 Watt,N/A,2019
jatibening,Bekasi,-6.261676899999999,106.9506175,21/04/2024,Rp 465.000.000,72 m²,40 m²,1,2,1,N/A,1,SHM,N/A,N/A,N/A
Alam Pesona Wanajaya,Bekasi Selatan,-6.2391726,107.1010275,21/04/2024,Rp 355.000.000,60 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Bekasi Timur,Bekasi,-6.2491162,107.013564,21/04/2024,Rp 2.000.000.005,98 m²,196 m²,N/A,4,3,1,N/A,SHM,1300 Watt,Unfurnished,2023
Grand Residence City,Bekasi Selatan,-6.3298482,107.0310717,21/04/2024,Rp 460.000.000,60 m²,45 m²,1,2,1,1,N/A,SHM,1299 Watt,Unfurnished,2023
Bekasi Timur Regency,Bekasi Selatan,-6.2598431,106.9726004,21/04/2024,Rp 475.000.000,60 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Bekasi Timur,Bekasi,-6.2491162,107.013564,21/04/2024,Rp 550.000.005,52 m²,108 m²,N/A,2,2,1,N/A,SHM,1300 Watt,Unfurnished,2023
Bekasi Timur,Bekasi,-6.2491162,107.013564,21/04/2024,Rp 535.000.005,60 m²,45 m²,N/A,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Pondokgede,Bekasi,-6.2697026,106.9308294,21/04/2024,Rp 800.000.002,96 m²,55 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Bekasi Timur,Bekasi,-6.2491162,107.013564,21/04/2024,Rp 470.000.005,60 m²,45 m²,N/A,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Pondokgede,Bekasi,-6.2697026,106.9308294,21/04/2024,Rp 2.000.000.000,98 m²,196 m²,2,4,3,2,N/A,SHM,4500 Watt,Semi Furnished,N/A
Bekasi Timur,Bekasi,-6.2491162,107.013564,21/04/2024,Rp 580.000.005,85 m²,55 m²,N/A,3,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Pondokgede,Bekasi,-6.2697026,106.9308294,21/04/2024,Rp 550.000.002,52 m²,108 m²,2,2,2,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Pondokgede,Bekasi,-6.2697026,106.9308294,21/04/2024,Rp 535.000.002,60 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Bekasi Timur Regency,Bekasi Selatan,-6.2598431,106.9726004,21/04/2024,Rp 575.000.000,72 m²,55 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Bekasi Timur,Bekasi,-6.2491162,107.013564,21/04/2024,Rp 460.000.005,60 m²,45 m²,N/A,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Pondokgede,Bekasi,-6.2697026,106.9308294,21/04/2024,Rp 470.000.002,60 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Bekasi Timur,Bekasi,-6.2491162,107.013564,21/04/2024,Rp 775.000.005,100 m²,80 m²,N/A,3,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Bekasi Barat,Bekasi,-6.231262399999999,106.9598493,21/04/2024,Rp 480.000.007,60 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Pondokgede,Bekasi,-6.2697026,106.9308294,21/04/2024,Rp 580.000.002,85 m²,55 m²,1,3,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Cikarang Pusat,Bekasi,-6.3669752,107.1478351,21/04/2024,Rp 355.000.002,60 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Pondokgede,Bekasi,-6.2697026,106.9308294,21/04/2024,Rp 480.000.002,60 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Pondokgede,Bekasi,-6.2697026,106.9308294,21/04/2024,Rp 575.000.002,70 m²,50 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Pondokgede,Bekasi,-6.2697026,106.9308294,21/04/2024,Rp 775.000.002,100 m²,80 m²,1,3,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Mustikajaya,Bekasi,-6.296142800000001,107.0214912,21/04/2024,Rp 525.000.000,71 m²,48 m²,1,2,1,1,1,SHM,1300 Watt,Semi Furnished,2023
Mustikajaya,Bekasi,-6.296142800000001,107.0214912,21/04/2024,Rp 875.000.000,126 m²,84 m²,2,3,2,N/A,2,SHM,N/A,N/A,N/A
Bekasi Timur,Bekasi,-6.2491162,107.013564,21/04/2024,Rp 575.000.005,70 m²,55 m²,N/A,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Green Harmoni,Setu,-6.3187145,107.0542648,21/04/2024,Rp 525.000.000,78 m²,48 m²,1,2,1,1,1,SHM,1300 Watt,Semi Furnished,2022
Bekasi Barat,Bekasi,-6.231262399999999,106.9598493,21/04/2024,Rp 355.000.007,60 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cikarang Utara,Bekasi,-6.2585934,107.1470724,21/04/2024,Rp 355.000.005,60 m²,60 m²,N/A,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Mustikajaya,Bekasi,-6.296142800000001,107.0214912,21/04/2024,Rp 525.000.000,84 m²,82 m²,1,3,2,2,1,SHM,1300 Watt,Semi Furnished,2022
Bekasi Barat,Bekasi,-6.231262399999999,106.9598493,21/04/2024,Rp 460.000.007,60 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2022
Cikarang Utara,Bekasi,-6.2585934,107.1470724,21/04/2024,Rp 480.000.005,60 m²,60 m²,N/A,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Bekasi Barat,Bekasi,-6.231262399999999,106.9598493,21/04/2024,Rp 575.000.007,70 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Bekasi Barat,Bekasi,-6.231262399999999,106.9598493,21/04/2024,Rp 775.000.007,100 m²,85 m²,1,3,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Setu,Bekasi,-6.3490457,107.0324084,21/04/2024,Rp 385.000.000,78 m²,45 m²,1,2,1,1,1,SHM,1300 Watt,Semi Furnished,2023
Pondokgede,Bekasi,-6.2697026,106.9308294,21/04/2024,Rp 460.000.002,60 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Bekasi Timur,Bekasi,-6.2491162,107.013564,21/04/2024,Rp 475.000.005,60 m²,60 m²,N/A,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Pondokgede,Bekasi,-6.2697026,106.9308294,21/04/2024,Rp 575.000.002,72 m²,55 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Bekasi Timur,Bekasi,-6.2491162,107.013564,21/04/2024,Rp 575.000.005,72 m²,55 m²,N/A,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Bekasi Barat,Bekasi,-6.231262399999999,106.9598493,21/04/2024,Rp 475.000.007,60 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Bekasi Barat,Bekasi,-6.231262399999999,106.9598493,21/04/2024,Rp 575.000.007,72 m²,55 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Pondokgede,Bekasi,-6.2697026,106.9308294,21/04/2024,Rp 475.000.002,60 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Bekasi Barat,Bekasi,-6.231262399999999,106.9598493,21/04/2024,Rp 875.000.000,62 m²,85 m²,2,3,2,N/A,1,SHM,N/A,Unfurnished,2024
Bekasi Barat,Bekasi,-6.231262399999999,106.9598493,21/04/2024,Rp 825.000.000,64 m²,82 m²,2,3,2,N/A,1,SHM,N/A,Unfurnished,2024
Bekasi Barat,Bekasi,-6.231262399999999,106.9598493,21/04/2024,Rp 600.000.000,40 m²,80 m²,2,3,2,1,N/A,SHM,N/A,Unfurnished,2024
kemang pratama,Rawalumbu,-6.2696044,106.9868132,21/04/2024,Rp 3.000.000.000,212 m²,159 m²,1,3,2,N/A,1,SHM,2200 Watt,N/A,N/A
jatibening,Pondokgede,-6.261676899999999,106.9506175,20/04/2024,Rp 1.600.000.000,490 m²,240 m²,N/A,5,3,1,2,SHM,N/A,Unfurnished,N/A
Cikarang Selatan,Bekasi,-6.3258953,107.1256231,14/04/2024,Rp 185.000.000,60 m²,30 m²,N/A,2,1,1,1,HGB,1300 Watt,Unfurnished,2024
Grand Cikarang Village,Cikarang Selatan,-6.3836942,107.0727728,14/04/2024,Rp 185.000.000,60 m²,28 m²,1,2,1,1,1,HGB,1300 Watt,Unfurnished,2024
Pondokgede,Bekasi,-6.2697026,106.9308294,14/04/2024,Rp 5.500.000.000,600 m²,400 m²,1,7,2,N/A,2,SHM,2200 Watt,Unfurnished,2014
Mustikajaya,Bekasi,-6.296142800000001,107.0214912,14/04/2024,Rp 1.915.000.000,383 m²,250 m²,N/A,4,3,1,1,SHM,1700 Watt,Unfurnished,2015
Medan Satria,Bekasi,-6.1811836,106.9819576,14/04/2024,Rp 1.150.000.000,135 m²,135 m²,1,9,2,1,1,SHM,4399 Watt,Unfurnished,1992
Mustikajaya,Bekasi,-6.296142800000001,107.0214912,14/04/2024,Rp 420.000.000,110 m²,90 m²,1,3,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Lippo Cikarang,Cikarang Selatan,-6.3397806,107.1366365,14/04/2024,Rp 750.000.000,102 m²,72 m²,1,3,2,1,N/A,SHM,N/A,Unfurnished,N/A
Jatiasih,Bekasi,-6.3102117,106.9532337,14/04/2024,Rp 860.000.000,67 m²,74 m²,2,3,2,1,N/A,SHM,2200 Watt,Unfurnished,2023
Pondokgede,Bekasi,-6.2697026,106.9308294,14/04/2024,Rp 1.600.000.000,160 m²,208 m²,2,5,3,1,1,SHM,2200 Watt,Unfurnished,2023
Mustikajaya,Bekasi,-6.296142800000001,107.0214912,14/04/2024,Rp 650.000.000,98 m²,98 m²,1,3,2,1,1,SHM,1300 Watt,Unfurnished,2023
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bekasi Timur,Bekasi,-6.2491162,107.013564,14/04/2024,Rp 800.000.002,96 m²,75 m²,1,3,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Bekasi Timur,Bekasi,-6.2491162,107.013564,14/04/2024,Rp 750.000.002,128 m²,90 m²,1,3,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Bekasi Timur,Bekasi,-6.2491162,107.013564,14/04/2024,Rp 2.000.000.000,98 m²,196 m²,2,4,3,2,N/A,SHM,4500 Watt,Semi Furnished,N/A
Bekasi Timur,Bekasi,-6.2491162,107.013564,14/04/2024,Rp 550.000.002,52 m²,108 m²,2,2,2,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Bekasi Timur,Bekasi,-6.2491162,107.013564,14/04/2024,Rp 535.000.002,60 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Bekasi Timur,Bekasi,-6.2491162,107.013564,14/04/2024,Rp 470.000.002,60 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Bekasi Timur,Bekasi,-6.2491162,107.013564,14/04/2024,Rp 580.000.002,85 m²,55 m²,1,3,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Cibitung,Bekasi,-6.251275400000001,107.0874774,14/04/2024,Rp 355.000.002,60 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Cikarang Pusat,Bekasi,-6.3669752,107.1478351,14/04/2024,Rp 480.000.002,60 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Bekasi Timur,Bekasi,-6.2491162,107.013564,14/04/2024,Rp 575.000.002,70 m²,50 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Bekasi Timur,Bekasi,-6.2491162,107.013564,14/04/2024,Rp 775.000.002,100 m²,80 m²,1,3,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Bekasi Timur,Bekasi,-6.2491162,107.013564,14/04/2024,Rp 460.000.002,60 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Bekasi Timur,Bekasi,-6.2491162,107.013564,14/04/2024,Rp 575.000.002,72 m²,55 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Bekasi Timur,Bekasi,-6.2491162,107.013564,14/04/2024,Rp 475.000.002,60 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Bekasi Utara,Bekasi,-6.211765499999999,107.0038512,13/04/2024,Rp 490.000.000,66 m²,50 m²,N/A,2,1,N/A,1,SHM,N/A,Unfurnished,2023
Mustikajaya,Bekasi,-6.296142800000001,107.0214912,13/04/2024,Rp 1.100.000.000,80 m²,80 m²,2,3,2,1,1,SHM,2200 Watt,Semi Furnished,2019
Jatiasih,Bekasi,-6.3102117,106.9532337,07/04/2024,Rp 828.000.000,41 m²,65 m²,1,3,2,N/A,1,SHM,N/A,Unfurnished,2024
Pondokgede,Bekasi,-6.2697026,106.9308294,07/04/2024,Rp 1.226.000.000,72 m²,92 m²,2,3,2,N/A,1,SHM,N/A,Unfurnished,2024
Mustikajaya,Bekasi,-6.296142800000001,107.0214912,07/04/2024,Rp 750.000.000,67 m²,72 m²,2,3,2,N/A,1,SHM,N/A,Unfurnished,2024
Pondokgede,Bekasi,-6.2697026,106.9308294,07/04/2024,Rp 873.000.000,65 m²,79 m²,2,3,2,N/A,1,SHM,N/A,Unfurnished,2024
Bekasi Selatan,Bekasi,-6.2598431,106.9726004,07/04/2024,Rp 988.000.000,65 m²,84 m²,2,3,2,N/A,1,SHM,N/A,Unfurnished,2024
Bekasi Barat,Bekasi,-6.231262399999999,106.9598493,07/04/2024,Rp 875.000.000,85 m²,62 m²,2,3,2,N/A,1,SHM,N/A,Unfurnished,2024
Bekasi Barat,Bekasi,-6.231262399999999,106.9598493,07/04/2024,Rp 825.000.000,64 m²,82 m²,2,3,2,1,N/A,SHM,N/A,Unfurnished,2024
Bekasi Barat,Bekasi,-6.231262399999999,106.9598493,07/04/2024,Rp 600.000.000,40 m²,80 m²,2,3,2,N/A,1,SHM,N/A,Unfurnished,2024
Bekasi Utara,Bekasi,-6.211765499999999,107.0038512,07/04/2024,Rp 600.000.000,72 m²,72 m²,1,2,2,1,N/A,HGB,1300 Watt,N/A,2021
Jatiasih,Bekasi,-6.3102117,106.9532337,07/04/2024,Rp 759.000.000,51 m²,63 m²,2,3,2,N/A,1,SHM,N/A,Unfurnished,2024
Bekasi Selatan,Bekasi,-6.2598431,106.9726004,07/04/2024,Rp 500.000.000,58 m²,42 m²,2,2,1,N/A,1,SHM,N/A,Unfurnished,2024
Mustikajaya,Bekasi,-6.296142800000001,107.0214912,07/04/2024,Rp 496.000.000,40 m²,60 m²,2,2,1,N/A,1,SHM,N/A,Unfurnished,2024
Mustikajaya,Bekasi,-6.296142800000001,107.0214912,07/04/2024,Rp 420.000.000,60 m²,40 m²,2,2,1,N/A,1,SHM,N/A,Unfurnished,2024
Cikarang Timur,Bekasi,-6.268454999999999,107.2064468,07/04/2024,Rp 1.600.000.000,154 m²,130 m²,2,3,2,1,N/A,SHM,2200 Watt,Unfurnished,2013
Perumnas Rawalumbu,Rawalumbu,-6.290804,107.001243,07/04/2024,Rp 630.000.000,73 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Perumnas Rawalumbu,Rawalumbu,-6.290804,107.001243,07/04/2024,Rp 630.000.000,73 m²,46 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
Perumnas Rawalumbu,Rawalumbu,-6.290804,107.001243,07/04/2024,Rp 630.000.000,73 m²,46 m²,1,2,1,1,N/A,SHM,1299 Watt,Unfurnished,2024
Prima Harapan Regency,Bekasi Utara,-6.213085899999999,107.0144261,07/04/2024,Rp 1.300.000.000,90 m²,129 m²,2,3,3,2,N/A,SHM,2199 Watt,Full Furnished,2024
Prima Harapan Regency,Bekasi Utara,-6.213085899999999,107.0144261,07/04/2024,Rp 1.300.000.000,90 m²,130 m²,2,3,3,2,N/A,SHM,2199 Watt,Full Furnished,2024
Prima Harapan Regency,Bekasi Utara,-6.213085899999999,107.0144261,07/04/2024,Rp 1.300.000.000,89 m²,130 m²,2,3,3,2,N/A,SHM,2200 Watt,Full Furnished,2024
Villa Indah Permai,Bekasi Utara,-6.203927200000001,107.0249361,07/04/2024,Rp 565.000.000,60 m²,44 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Villa Indah Permai,Bekasi Utara,-6.203927200000001,107.0249361,07/04/2024,Rp 565.000.000,60 m²,44 m²,1,2,1,1,N/A,SHM,1299 Watt,Unfurnished,2024
Villa Indah Permai,Bekasi Utara,-6.203927200000001,107.0249361,07/04/2024,Rp 565.000.000,60 m²,44 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2024
grand wisata,Mustikajaya,-6.296142800000001,107.0214912,07/04/2024,Rp 799.000.000,69 m²,108 m²,2,3,2,1,N/A,SHM,2200 Watt,Unfurnished,2024
grand wisata,Mustikajaya,-6.296142800000001,107.0214912,07/04/2024,Rp 799.000.000,69 m²,109 m²,2,3,2,1,N/A,SHM,2199 Watt,Unfurnished,2023
Mustikajaya,Bekasi,-6.296142800000001,107.0214912,07/04/2024,Rp 799.000.000,69 m²,109 m²,1,3,2,1,N/A,SHM,2200 Watt,Unfurnished,2024
Pondokgede,Bekasi,-6.2697026,106.9308294,07/04/2024,Rp 880.000.000,77 m²,77 m²,N/A,3,2,1,N/A,SHM,2200 Watt,Semi Furnished,2023
Mustikajaya,Bekasi,-6.296142800000001,107.0214912,07/04/2024,Rp 650.000.000,98 m²,98 m²,1,3,2,1,1,SHM,1300 Watt,Unfurnished,2023
Pondokgede,Bekasi,-6.2697026,106.9308294,07/04/2024,Rp 1.600.000.000,160 m²,208 m²,2,5,2,1,1,SHM,2200 Watt,Unfurnished,2023
Jatisampurna,Bekasi,-6.375641799999999,106.9164975,07/04/2024,Rp 530.000.000,96 m²,65 m²,1,3,2,1,1,SHM,1300 Watt,Unfurnished,2010
Dukuh Zamrud,Bekasi Timur,-6.3121607,107.021111,07/04/2024,Rp 775.000.009,100 m²,85 m²,N/A,3,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Dukuh Zamrud,Bekasi Timur,-6.3121607,107.021111,07/04/2024,Rp 575.000.009,72 m²,55 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Dukuh Zamrud,Bekasi Timur,-6.3121607,107.021111,07/04/2024,Rp 575.000.009,72 m²,55 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Grand Residence City,Setu,-6.3298482,107.0310717,07/04/2024,Rp 460.000.009,60 m²,45 m²,N/A,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Bekasi Timur Regency,Bekasi Timur,-6.2491162,107.013564,07/04/2024,Rp 475.000.009,60 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Bekasi Timur Regency,Bekasi Timur,-6.2491162,107.013564,07/04/2024,Rp 575.000.009,72 m²,55 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Babelan,Bekasi,-6.1902358,107.0196193,07/04/2024,Rp 200.000.000,72 m²,50 m²,1,2,1,1,1,SHM,1300 Watt,Unfurnished,2020
harapan indah,Bekasi Utara,-6.1817524,106.9736839,07/04/2024,Rp 890.000.000,104 m²,80 m²,1,3,2,1,N/A,SHM,1300 Watt,Unfurnished,2024
Bekasi Utara,Bekasi,-6.211765499999999,107.0038512,07/04/2024,Rp 495.000.000,60 m²,50 m²,1,2,1,1,1,SHM,1300 Watt,Unfurnished,2020
Bekasi Utara,Bekasi,-6.211765499999999,107.0038512,07/04/2024,Rp 595.000.000,117 m²,50 m²,1,2,1,1,1,SHM,1300 Watt,Unfurnished,2010
Vida Bumipala,Bekasi Selatan,-6.3156704,107.001668,07/04/2024,Rp 2.000.000.000,98 m²,196 m²,2,4,3,1,N/A,SHM,4500 Watt,Unfurnished,2022
Vida Bumipala,Bekasi Selatan,-6.3156704,107.001668,07/04/2024,Rp 550.000.000,52 m²,108 m²,2,2,2,1,N/A,SHM,1300 Watt,Unfurnished,2020
Bekasi Timur,Bekasi,-6.2491162,107.013564,07/04/2024,Rp 470.000.005,60 m²,45 m²,N/A,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Vida Bumipala,Bekasi Selatan,-6.3156704,107.001668,07/04/2024,Rp 535.000.000,60 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2020
Dukuh Zamrud,Bekasi Selatan,-6.3121607,107.021111,07/04/2024,Rp 470.000.000,60 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Bekasi Timur Regency,Bekasi Selatan,-6.2598431,106.9726004,07/04/2024,Rp 580.000.000,85 m²,55 m²,1,3,1,1,N/A,SHM,1300 Watt,Unfurnished,2022
Kedasih,Cikarang Selatan,-6.3000724,107.1622936,07/04/2024,Rp 480.000.000,60 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2022
Alam Pesona Wanajaya,Bekasi Selatan,-6.2391726,107.1010275,07/04/2024,Rp 355.000.000,60 m²,60 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Dukuh Zamrud,Bekasi Selatan,-6.3121607,107.021111,07/04/2024,Rp 775.000.000,100 m²,80 m²,1,3,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Dukuh Zamrud,Bekasi Selatan,-6.3121607,107.021111,07/04/2024,Rp 575.000.000,70 m²,50 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Grand Residence City,Bekasi Selatan,-6.3298482,107.0310717,07/04/2024,Rp 460.000.000,60 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Bekasi Timur Regency,Bekasi Selatan,-6.2598431,106.9726004,07/04/2024,Rp 475.000.000,60 m²,60 m²,1,2,1,1,N/A,SHM,1299 Watt,Unfurnished,2023
Bekasi Timur,Bekasi,-6.2491162,107.013564,07/04/2024,Rp 460.000.005,60 m²,45 m²,N/A,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Bekasi Timur Regency,Bekasi Selatan,-6.2598431,106.9726004,07/04/2024,Rp 575.000.000,72 m²,55 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Bekasi Timur,Bekasi,-6.2491162,107.013564,07/04/2024,Rp 775.000.005,100 m²,80 m²,N/A,3,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Bekasi Selatan,Bekasi,-6.2598431,106.9726004,07/04/2024,Rp 575.000.005,70 m²,50 m²,N/A,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Cikarang Utara,Bekasi,-6.2585934,107.1470724,07/04/2024,Rp 355.000.005,60 m²,60 m²,N/A,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Bekasi Timur,Bekasi,-6.2491162,107.013564,07/04/2024,Rp 480.000.005,60 m²,60 m²,N/A,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Bekasi Utara,Bekasi,-6.211765499999999,107.0038512,07/04/2024,Rp 475.000.005,60 m²,60 m²,N/A,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Bekasi Utara,Bekasi,-6.211765499999999,107.0038512,07/04/2024,Rp 575.000.005,72 m²,55 m²,N/A,2,1,1,N/A,SHM,1300 Watt,Unfurnished,2023
Bekasi Timur,Bekasi,-6.2491162,107.013564,07/04/2024,Rp 750.000.002,128 m²,96 m²,1,3,2,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Bekasi Timur,Bekasi,-6.2491162,107.013564,07/04/2024,Rp 800.000.002,96 m²,75 m²,1,3,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Bekasi Timur,Bekasi,-6.2491162,107.013564,07/04/2024,Rp 2.000.000.000,98 m²,196 m²,2,4,3,2,N/A,SHM,4500 Watt,Semi Furnished,N/A
Bekasi Timur,Bekasi,-6.2491162,107.013564,07/04/2024,Rp 550.000.002,52 m²,108 m²,2,2,2,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Bekasi Timur,Bekasi,-6.2491162,107.013564,07/04/2024,Rp 535.000.002,60 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Bekasi Timur,Bekasi,-6.2491162,107.013564,07/04/2024,Rp 470.000.002,60 m²,45 m²,1,2,1,1,N/A,SHM,1300 Watt,Unfurnished,N/A
Bekasi Timur,Bekasi,-6.2491162,107.013564,07/04/2024,Rp 580.000.002,85 m²,55 m²,1,3,1,1,N/A,SHM,1300 Watt,Unfurnished,2022
Bekasi Utara,Bekasi,-6.211765499999999,107.0038512,31/03/2024,Rp 450.000.000,60 m²,50 m²,1,2,1,1,1,SHM,1300 Watt,Unfurnished,2023
Bekasi Utara,Bekasi,-6.211765499999999,107.0038512,31/03/2024,Rp 395.000.000,60 m²,50 m²,1,2,1,1,1,SHM,1300 Watt,Unfurnished,2024
Bekasi Utara,Bekasi,-6.211765499999999,107.0038512,31/03/2024,Rp 435.000.000,60 m²,50 m²,1,2,1,1,1,SHM,1300 Watt,Unfurnished,2023
Bekasi Utara,Bekasi,-6.211765499999999,107.0038512,31/03/2024,Rp 875.000.000,94 m²,60 m²,1,2,1,1,1,SHM,1300 Watt,Unfurnished,2023
Bekasi Utara,Bekasi,-6.211765499999999,107.0038512,31/03/2024,Rp 875.000.000,94 m²,60 m²,1,2,1,1,1,SHM,1300 Watt,Unfurnished,2023
Medan Satria,Bekasi,-6.1811836,106.9819576,31/03/2024,Rp 1.300.000.000,66 m²,65 m²,2,3,2,N/A,N/A,SHM,2200 Watt,Unfurnished,N/A
